Stories,,,,
Sales by Items By Group,,,,
Description,Barcode,Qty,Total Amount,
Division: OFFER,,,,
Group: OFFER,,,,
CHOCOLATE ROLL+DRINK,,2.0,"780.78",
PESTO HALLOUMI SUB+DRINK,,1.0,"390.39",
TURKEY & CHEESE SUB+DRINK,,2.0,"960.96",
Total by Group: OFFER,,5.0,"2,132.13",
Total by Division: OFFER,,5.0,"2,132.13",
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,805.0,"160,593.33",
MEDIUM CHIPS,,977.0,"62,490.27",
MATCHA CUP,,19.0,"3,993.99",
VANILLA  ASH,,59.0,"12,402.40",
BEETROOT CUP,,18.0,"3,783.78",
CHOCOLATE SP/MO,,62.0,"13,033.03",
HONEY PEANUT ST BITES,,124.0,"20,108.11",
SPECIALITY COFFEE ST BITES,,91.0,"14,756.76",
Total by Group: PACKAGED FOOD,,2155.0,"291,161.68",
Group: FRUITS,,,,
PINEAPPLE CUP,,747.0,"269,464.59",
BOUMALI CUP,,482.0,"95,508.29",
Total by Group: FRUITS,,1229.0,"364,972.88",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,293.0,"109,984.98",
MAK BAR CHOCOLATE CRUNCH,,8.0,"1,873.87",
MAK BAR PRO VANILLE,,4.0,"1,129.13",
MAK BAR PRO COOKIES CREAM,,8.0,"2,258.26",
MAK BAR WHITE ALMOND CRUNCH,,6.0,"1,405.41",
Total by Group: PACKAGED DESSERT,,319.0,"116,651.65",
Total by Division: GRAB&GO FOOD,,3703.0,"772,786.22",
Division: DONUTS,,,,
Group: DONUTS,,,,
BOSTON CREAM DONUT,,75.0,"14,935.68",
OREO DOUGHNUTS,,31.0,"6,200.00",
HAZELNUT DOUGHNUTS,,37.0,"7,400.00",
STRAWBERRY DOUGHNUTS,,22.0,"4,400.00",
LOTUS DOUGHNUTS,,51.0,"10,220.00",
19-Jan-26,Years:2025 Months:0,,Page 187 of, 359
Description,Barcode,Qty,Total Amount,
KINDER DOUGHNUTS,,129.0,"25,838.20",
Total by Group: DONUTS,,345.0,"68,993.87",
Total by Division: DONUTS,,345.0,"68,993.87",
Total by Branch: Stories Bayada,,"416,718.50","48,824,350.64",
Branch: Stories Le Mall,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,1203.0,"191,023.63",
DOUBLE ESPRESSO,,3667.0,"692,701.99",
AMERICANO SMALL,,1823.0,"345,375.50",
AMERICANO MEDIUM,,952.0,"209,370.42",
AMERICANO LARGE,,101.0,"24,652.73",
BLACK COFFEE SMALL,,4613.0,"751,328.83",
BLACK COFFEE MEDIUM,,1536.0,"308,851.65",
BLACK COFFEE LARGE,,242.0,"56,297.60",
SINGLE ESPRESSO MACC,,38.0,"5,803.90",
DOUBLE ESPRESSO MAC,,105.0,"19,323.24",
TRIPLE ESPRESSO,,31.0,"1,537.30",
SINGLE LONGO,,152.0,"26,739.70",
DOUBLE LONGO,,302.0,"55,781.62",
Total by Group: BLACK COFFEE,,14765.0,"2,688,788.11",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,4310.0,"840,155.32",
LATTE MEDIUM,,3407.0,"770,727.41",
CAPPUCCINO SMALL,,2421.0,"475,440.54",
CAPPUCCINO MEDIUM,,1822.0,"412,221.32",
MOCHA SMALL,,656.0,"139,978.74",
MOCHA MEDIUM,,880.0,"227,955.80",
WHITE MOCHA SMALL,,739.0,"141,556.13",
WHITE MOCHA MEDIUM,,690.0,"178,296.10",
CARAMEL MACHIATO SMALL,,509.0,"113,353.30",
CARAMEL MACHIATO MEDIUM,,615.0,"158,840.24",
SIGNATURE HOT CHOCOLATE SMALL,,746.0,"169,931.23",
SIGNATURE HOT CHOCOLATE MEDIUM,,741.0,"196,893.69",
STEAMED MILK SMALL,,30.0,"3,986.79",
STEAMED MILK MEDIUM,,19.0,"3,171.17",
LATTE LARGE,,309.0,"82,032.43",
MOCHA  LARGE,,51.0,"15,140.24",
19-Jan-26,Years:2025 Months:0,,Page 188 of, 359
Description,Barcode,Qty,Total Amount,
CAPPUCCINO LARGE,,146.0,"38,719.52",
STEAMED MILK LARGE,,3.0,"596.40",
WHITE MOCHA LARGE,,50.0,"14,834.53",
CARAMEL MACCHIATO LARGE,,75.0,"22,351.65",
MATCHA LATTE SMALL,,230.0,"43,520.54",
MATCHA LATTE MEDIUM,,291.0,"65,833.60",
MATCHA LATTE LARGE,,41.0,"10,887.69",
FLAT WHITE,,1018.0,"171,477.30",
HOT DOUBLE SHOT SMALL,,196.0,"29,504.20",
HOT DOUBLE SHOT MEDIUM,,115.0,"30,570.57",
HOT DOUBLE SHOT LARGE,,9.0,"2,963.96",
TOFFEE NUT LATTE MEDIUM,,191.0,"51,154.35",
TOFFEE NUT LATTE SMALL,,124.0,"29,110.21",
CLASSIC HOT CHOC SMALL,,333.0,"75,966.16",
CLASSIC HOT CHOC MEDIUM,,177.0,"46,613.21",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,28.0,"7,416.22",
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,,48.0,"14,188.89",
CLASSIC HOT CHOC LARGE,,13.0,"3,837.24",
SPANISH LATTE SMALL,,776.0,"134,319.22",
SPANISH LATTE MEDIUM,,577.0,"169,664.80",
SALTED CARAMEL LATTE SMALL,,156.0,"35,451.95",
SALTED CARAMEL LATTE MEDIUM,,172.0,"45,479.88",
SALTED CARAMEL LATTE LARGE,,12.0,"3,936.94",
SIGNATURE HOT CHOCOLATE LARGE,,39.0,"11,631.53",
TOFFEE NUT LATTE LARGE,,13.0,"4,306.31",
Total by Group: MIXED HOT BEVERAGE,,22778.0,"4,994,017.33",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,353.0,"34,806.31",
EARL GREY LAVENDER TEA MEDIUM,,218.0,"33,827.33",
ORGANIC GREEN TEA MEDIUM,,580.0,"91,250.75",
SOUTHERN MINT HERBAL TEA MEDIUM,,316.0,"49,322.82",
ADD ENGLISH BREAKFAST TEA BAG,,11.0,"427.63",
ADD EARL GREY LAVENDER  BAG,,4.0,"168.17",
ADD GREEN TEA BAG,,1.0,"54.05",
ADD SOUTHERN MINT HERBAL TEA BAG,,1.0,"33.33",
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,248.0,"40,492.49",
SWEET GINGER PEACH BLACK TEA MEDIUM,,153.0,"20,908.41",
19-Jan-26,Years:2025 Months:0,,Page 189 of, 359
Description,Barcode,Qty,Total Amount,
ADD GOLDEN CHAMOMILE HERBAL TEA BAG,,2.0,"84.08",
ADD SWEET GINGER PEACH BLACK  TEA BAG,,2.0,"84.08",
BOMBAY CHAI BLACK TEA MEDIUM,,134.0,"19,412.91",
ADD BOMBAY CHAI TEA BAG,,1.0,"42.04",
MEDITERRANEAN CARAMEL TEA MEDIUM,,48.0,"7,903.90",
LEMONGRASS&ORANGE TEA MEDIUM,,83.0,"13,453.45",
ADD LEMONGRASS&ORANGE TEA BAG,,2.0,"84.08",
Total by Group: TEA,,2157.0,"312,355.85",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,3.0,"2,000.00",
HOUSE BLEND BEANS 250G,,23.0,"11,632.43",
AMERICAN COFFEE BEANS 250G,,4.0,"1,921.92",
Total by Group: BEANS,,30.0,"15,554.35",
Total by Division: HOT BAR SECTION,,39730.0,"8,010,715.65",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,525.0,"100,968.35",
ICED AMERICANO MEDIUM,,757.0,"172,590.75",
ICED LATTE SMALL,,2031.0,"399,790.99",
ICED LATTE MEDIUM,,5532.0,"1,273,963.36",
ICED MOCHA SMALL,,328.0,"71,119.82",
ICED MOCHA MEDIUM,,921.0,"244,329.13",
ICED WHITE MOCHA SMALL,,799.0,"127,708.11",
ICED WHITE MOCHA MEDIUM,,1405.0,"372,708.71",
ICED AMERICANO LARGE,,133.0,"34,948.11",
ICED LATTE LARGE,,474.0,"125,823.42",
ICED MOCHA LARGE,,65.0,"19,300.30",
ICED WHITE MOCHA LARGE,,212.0,"62,995.20",
DOUBLE SHOT SHAKEN MEDIUM,,434.0,"101,467.51",
DOUBLE SHOT SHAKEN LARGE,,63.0,"16,706.31",
ICED MATCHA LATTE SMALL,,866.0,"168,884.69",
ICED MATCHA LATTE MEDIUM,,2477.0,"569,798.50",
ICED MATCHA LATTE LARGE,,298.0,"79,012.61",
DOUBLE SHOT SHAKEN SMALL,,977.0,"31,659.46",
ICED CARAMEL MACCHIATO SMALL,,546.0,"120,077.48",
ICED CARAMEL MACCHIATO MEDIUM,,1539.0,"408,610.21",
ICED CARAMEL MACCHIATO LARGE,,194.0,"57,720.72",
19-Jan-26,Years:2025 Months:0,,Page 190 of, 359
Description,Barcode,Qty,Total Amount,
ICED TOFFEE NUT LATTE SMALL,,28.0,"6,606.01",
ICED TOFFEE NUT LATTE MEDIUM,,132.0,"35,465.47",
ICED CLASSIC CHOC MEDIUM,,381.0,"101,193.99",
ICED CLASSIC CHOC SMALL,,172.0,"38,522.52",
BLUE NADE,,569.0,"151,091.89",
ICED DOUBLE SHOT TOFFEE NUT SMALL,,3.0,"630.63",
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,11.0,"2,721.92",
SIGNATURE ICED CHOCOLATE SMALL,,32.0,"7,303.30",
SIGNATURE ICED CHOCOLATE MEDIUM,,68.0,"17,969.97",
ICED DOUBLE SHOT TOFFEE NUT LARGE,,3.0,"840.54",
ICED TOFFEE NUT LATTE LARGE,,16.0,"5,168.17",
ICED CLASSIC CHOC LARGE,,30.0,"8,914.41",
SIGNATURE ICED CHOCOLATE LARGE,,9.0,"2,648.65",
ICED SPANISH LATTE SMALL,,902.0,"228,036.64",
ICED SPANISH LATTE MEDIUM,,2134.0,"619,612.97",
ICED SALTED CARAMEL LATTE SMALL,,163.0,"36,690.09",
ICED SALTED CARAMEL LATTE MEDIUM,,526.0,"139,192.79",
ICED SALTED CARAMEL LATTE LARGE,,31.0,"9,441.44",
COLD BREW BOTTLE,,765.0,"74,624.63",
Total by Group: MIXED COLD BEVERAGES,,26551.0,"6,046,859.76",
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,77.0,"14,347.75",
COFFEE FRAPPE MEDIUM,,227.0,"50,076.28",
CARAMEL FRAPP SMALL,,760.0,"169,624.32",
CARAMEL FRAPP MEDIUM,,2000.0,"532,460.06",
CARAMEL FRAPP LARGE,,236.0,"72,837.48",
COFFEE FRAPP LARGE,,29.0,"7,363.36",
MOCHA FRAPP SMALL,,359.0,"78,627.03",
MOCHA FRAPP MEDIUM,,1000.0,"262,675.08",
MOCHA FRAPP LARGE,,110.0,"31,815.92",
ESPRESSO FRAPP SMALL,,109.0,"20,131.53",
ESPRESSO FRAPP MEDIUM,,334.0,"73,378.08",
ESPRESSO FRAPP LARGE,,66.0,"16,120.12",
VANILLA CREAM FRAPP SMALL,,252.0,"55,533.33",
VANILLA CREAM FRAPP MEDIUM,,449.0,"115,431.83",
VANILLA CREAM FRAPP LARGE,,46.0,"13,028.23",
WHITE MOCHA FRAPP SMALL,,38.0,"7,914.41",
19-Jan-26,Years:2025 Months:0,,Page 191 of, 359
Description,Barcode,Qty,Total Amount,
WHITE MOCHA FRAPP MEDIUM,,112.0,"28,633.03",
WHITE MOCHA FRAPP LARGE,,19.0,"5,313.51",
WHITE MOCHA CREAM FRAPP SMALL,,32.0,"7,027.33",
WHITE MOCHA CREAM FRAPP MEDIUM,,60.0,"15,254.05",
CHOCOLATE CREAM FRAPP MEDIUM,,1025.0,"273,111.11",
CHOCOLATE CREAM FRAPP LARGE,,86.0,"25,065.47",
WHITE MOCHA CREAM FRAPP LARGE,,9.0,"2,641.14",
CHOCOLATE CREAM FRAP SMALL,,595.0,"135,300.90",
CARAMEL CREAM  FRAPP MEDIUM,,1096.0,"292,338.74",
CARAMEL CREAM  FRAPP LARGE,,103.0,"31,805.29",
CARAMEL CREAM FRAPP SMALL,,455.0,"101,029.13",
MATCHA CREAM  FRAPP SMALL,,125.0,"27,894.90",
MATCHA CREAM FRAPP MEDIUM,,347.0,"89,239.64",
MATCHA CREAM FRAPP LARGE,,39.0,"11,196.10",
STRAWBERRY CREAM FRAPP SMALL,,649.0,"115,968.47",
STRAWBERRY CREAM FRAPP MEDIUM,,958.0,"255,209.61",
STRAWBERRY CREAM FRAPP LARGE,,98.0,"27,946.55",
VANILLA FRAP SMALL,,58.0,"12,747.15",
VANILLA FRAPP MEDIUM,,174.0,"44,696.70",
VANILLA FRAPP LARGE,,22.0,"6,423.42",
HAZELNUT FRAPP SMALL,,4.0,"863.96",
HAZELNUT FRAPP MEDIUM,,18.0,"4,747.15",
TOFFEENUT FRAP SMALL,,4.0,"980.72",
TOFFEENUT FRAP MEDIUM,,31.0,"8,655.14",
TOFFEENUT CREAM  FRAP SMALL,,3.0,"760.24",
TOFFEENUT CREAM  FRAP MEDIUM,,18.0,"5,003.24",
TOFFEENUT FRAP LARGE,,3.0,"1,000.00",
SALTED CARAMEL FRAPPE SMALL,,90.0,"20,694.89",
SALTED CARAMEL CREAM FRAPPE SMALL,,60.0,"14,510.81",
SALTED CARAMEL CREAM FRAPPE MEDIUM,,155.0,"42,825.77",
SALTED CARAMEL CREAM FRAPPE LARGE,,10.0,"3,003.00",
SALTED CARAMEL FRAPPE MEDIUM,,322.0,"88,343.78",
SALTED CARAMEL FRAPPE LARGE,,43.0,"12,945.95",
Total by Group: BLENDED BRINKS,,12915.0,"3,234,541.69",
Group: ICE TEA,,,,
ICED PEACH TEA  SMALL,,320.0,"47,450.75",
ICED PEACH TEA  MEDIUM,,714.0,"173,672.07",
ICED LEMON TEA  MEDIUM,,2.0,"480.48",
19-Jan-26,Years:2025 Months:0,,Page 192 of, 359
Description,Barcode,Qty,Total Amount,
ICED RASPBERRY TEA  SMALL,,1.0,"233.33",
ICED LEMON TEA LARGE,,0.0,0.00,
ICED PEACH TEA LARGE,,99.0,"26,964.87",
Total by Group: ICE TEA,,1136.0,"248,801.50",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,978.5,"30,163.97",
ADD VANILLA SMALL,,748.5,"23,018.32",
ADD HAZELNUT SMALL,,108.0,"2,973.57",
ADD CARAMEL MEDIUM,,2278.0,"72,154.36",
ADD VANILLA MEDIUM,,1597.0,"49,854.06",
ADD HAZELNUT MEDIUM,,151.0,"4,930.93",
ADD SHOT,,2251.0,"73,062.76",
ADD WHIPPED CREAM,,554.0,"17,806.01",
ADD MOCHA SMALL,,13.0,"397.00",
ADD WHITE MOCHA SMALL,,1440.0,"6,649.55",
ADD CARAMEL DRIZZLE,,419.0,"13,490.99",
ADD CHOCOLATE DRIZZLE,,232.0,"7,393.09",
ADD CARAMEL LARGE,,170.0,"5,382.58",
ADD VANILLA LARGE,,246.0,"7,711.11",
ADD HAZELNUT LARGE,,22.0,"713.51",
ADD CARAMEL SF MEDIUM,,1273.0,"40,157.36",
ADD CARAMEL SF LARGE,,117.0,"3,728.23",
ADD VANILLA SF SMALL,,1290.0,"40,256.76",
ADD VANILLA SF MEDIUM,,2756.0,"86,412.92",
ADD VANILLA SF LARGE,,258.0,"8,101.20",
ADD CARAMEL SF SMALL,,496.0,"15,677.18",
ADD YIRGACHEFFE SHOT,,497.0,"17,991.29",
REPLACE 1 SHOT YIRGACHEFFE,,696.0,"46,082.88",
REPLACE 2 SHOT YIRGACHEFFE,,279.0,"17,906.31",
REPLACE 3 SHOT YIRGACHEFFE,,64.0,"4,108.11",
NO WHIPPED CREAM,,13.0,0.00,
ADD WHITE MOCHA MEDIUM,,469.0,"14,946.25",
ADD WHITE MOCHA LARGE,,85.0,"2,638.44",
1 SHOT DECAFE,,682.0,0.00,
2 SHOT DECAFE,,1329.0,0.00,
3 SHOT DECAFE,,215.0,0.00,
ADD MOCHA LARGE,,13.0,"420.12",
ADD MOCHA MEDIUM,,17.0,"536.94",
19-Jan-26,Years:2025 Months:0,,Page 193 of, 359
Description,Barcode,Qty,Total Amount,
STRAWBERRY DRIZZLE TOPPING,,184.0,"5,789.79",
ADD TOFFEE NUT SMALL,,21.0,"540.54",
ADD TOFFEE NUT MEDIUM,,21.0,"633.93",
ADD BANANA SAUCE SMALL,,13.0,"433.33",
ADD BANANA SAUCE MEDIUM,,33.0,"1,100.00",
ADD BANANA SAUCE LARGE,,2.0,"133.33",
ADD RASPBERRY SAUCE SMALL,,27.0,"900.00",
ADD RASPBERRY SAUCE MEDIUM,,63.0,"2,100.00",
ADD RASPBERRY SAUCE LARGE,,3.0,"200.00",
ADD MATCHA SMALL,,2.0,"90.09",
ADD MATCHA MEDIUM,,2.0,"108.11",
ADD MATCHA LARGE,,2.0,"120.12",
Total by Group: ADD SYRUP,,22130.0,"626,815.04",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,833.0,"76,617.84",
REPLACE ALMOND MEDIUM,,1394.0,"162,675.86",
REPLACE COCONUT SMALL,,345.0,"31,043.06",
REPLACE COCONUT MEDIUM,,806.0,"79,264.93",
REPLACE SKIMMED MILK SMALL,,2378.0,0.00,
REPLACE SKIMMED MILK MEDIUM,,3159.0,0.00,
REPLACE LACTOSE FREE SMALL,,793.0,0.00,
REPLACE LACTOSE FREE MEDIUM,,1303.0,0.00,
REPLACE SUGAR FREE OAT MEDIUM,,522.0,"66,164.56",
REPLACE SUGAR FREE OAT SMALL,,288.5,"27,378.38",
REPLACE SUGAR FREE SOYA SMALL,,38.0,"3,631.53",
REPLACE SUGAR FREE SOYA MEDIUM,,51.0,"6,456.46",
REPLACE SUGAR FREE ALMOND SMALL,,109.0,"10,771.17",
REPLACE SUGAR FREE ALMOND MEDIUM,,234.0,"30,671.47",
REPLACE ALMOND LARGE,,105.0,"14,881.14",
REPLACE COCONUT LARGE,,59.0,"5,830.93",
REPLACE LACTOSE FREE LARGE,,117.0,0.00,
REPLACE SKIMMED MILK LARGE,,303.0,0.00,
REPLACE SUGAR FREE ALMOND LARGE,,18.0,"2,917.42",
REPLACE SUGAR FREE OAT LARGE,,41.0,"6,552.55",
REPLACE SUGAR FREE SOYA LARGE,,7.0,"1,100.60",
ADD FULL FAT MILK,,179.0,0.00,
ADD SKIMMED MILK,,434.0,0.00,
Total by Group: REPLACE,,13516.5,"525,957.90",
19-Jan-26,Years:2025 Months:0,,Page 194 of, 359
Description,Barcode,Qty,Total Amount,
Total by Division: COLD BAR SECTION,,76248.5,"10,682,975.90",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,34344.0,"1,311,815.58",
ORANGE JUICE,,1625.0,"272,190.69",
LEMON JUICE,,509.0,"85,219.22",
MAWARDI JUICE,,288.0,"48,277.78",
APPLE JUICE,,4.0,"669.67",
POMEGRANATE JUICE,,463.0,"77,493.99",
SAN BENEDETTO CLEMENTINE 330ML/24,,420.0,"70,331.83",
SAN BENEDETTO GLASS 250ML/24,,305.0,"41,637.24",
SAN BENEDETTO LEMON 330ML/24,,446.0,"74,716.22",
RIM SPARKLING WATER-250 ML,,1035.0,"66,233.87",
Total by Group: SOFT DRINKS,,39439.0,"2,048,586.09",
Total by Division: GRAB&GO BEVERAGES,,39439.0,"2,048,586.09",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,1009.0,"200,715.32",
ORANGE CAKE,,486.0,"137,654.05",
RED VELVET CAKE,,255.0,"76,555.26",
BROWNIES CAKE,,326.0,"51,954.96",
LAZY CAKE,,1280.0,"407,748.65",
BLUEBERRY CHEESE CAKE,,276.0,"100,558.56",
FRAMBOISE CHEESE CAKE,,212.0,"75,801.80",
LOTUS CHEESE CAKE,,210.0,"76,219.22",
CHOCOLATE MUFFIN,,31.0,"5,882.88",
CARROT CAKE,,234.0,"65,621.62",
VANILLA MUFFIN,,538.0,"103,299.10",
BLUEBERRY MUFFIN,,599.0,"119,255.86",
APRICOT SABLE,,453.0,"107,330.03",
CHOCOLATE SABLE,,831.0,"197,090.99",
RED VELVET MUFFIN_,,90.0,"17,917.12",
Total by Group: COFFEE PASTRY,,6830.0,"1,743,605.41",
Total by Division: COFFEE PASTRY,,6830.0,"1,743,605.41",
Division: CROISSANT,,,,
Group: CROISSANT,,,,
CHEESE CROISSANT,,1527.0,"314,732.13",
19-Jan-26,Years:2025 Months:0,,Page 195 of, 359
Description,Barcode,Qty,Total Amount,
THYME CROISSANT,,694.0,"130,396.40",
PLAIN CROISSANT,,271.0,"51,900.90",
CHOCOLATE CROISSANT,,1038.0,"214,277.48",
OLIVE CROISSANT,,1.0,"200.00",
ALMOND CROISSANT,,3.0,"600.00",
Total by Group: CROISSANT,,3534.0,"712,106.91",
Total by Division: CROISSANT,,3534.0,"712,106.91",
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,467.0,"148,993.99",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,184.0,"56,939.94",
GINGERBREAD COOKIES,,1.0,"300.30",
Total by Group: COOKIES,,652.0,"206,234.23",
Total by Division: COOKIES,,652.0,"206,234.23",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,457.0,"158,495.50",
ECLAIR ORIGINAL,,626.0,"156,113.51",
ECLAIR CHOCOLAT,,676.0,"168,592.79",
TARTE AU CHOCOLAT,,176.0,"41,620.72",
CHRISTMAS ORIGINAL ECLAIR,,213.0,"57,180.18",
ECLAIR CARAMEL,,274.0,"65,521.62",
MACARONS,,410.0,"109,913.51",
CHOCOLATE SALTED CAKE,,233.0,"74,783.18",
ECLAIR COFFEE,,16.0,"4,324.32",
CHRISTMAS PISTACHIO ECLAIR,,25.0,"9,009.01",
Total by Group: FRENCH PASTRY,,3106.0,"845,554.36",
Total by Division: FRENCH PASTRY,,3106.0,"845,554.36",
Division: FROZEN YOGHURT,,,,
Group: COMBO TOPPINGS,,,,
GUMMY BEARS COMBO,,5373.0,0.00,
GRANOLLA COMBO,,4644.0,0.00,
WAFER ROLL COMBO,,3832.0,0.00,
MARSHMALLOW COMBO,,6202.0,0.00,
BROWNIES COMBO,,3684.0,0.00,
LOTUS BISCUIT COMBO,,4861.0,0.00,
CHOCOLATE CHIPS COMBO,,5976.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 196 of, 359
Description,Barcode,Qty,Total Amount,
OREO COMBO,,5015.0,0.00,
SPRINKLES COMBO,,2783.0,0.00,
MIXED NUTS COMBO,,3531.0,0.00,
OATS COMBO,,403.0,0.00,
STRAWBERRY COMBO,,27910.0,0.00,
PINEAPPLE COMBO,,10936.0,0.00,
MANGO COMBO,,18105.0,0.00,
HONEY COMBO,,291.0,0.00,
BLUEBERRIES COMBO,,21334.0,0.00,
Total by Group: COMBO TOPPINGS,,124880.0,0.00,
Group: TOPPINGS,,,,
GRANOLLA,,57.0,"3,681.08",
WAFER ROLL,,45.5,"2,970.57",
MARSHMALLOW,,113.0,"7,189.79",
BROWNIES,,115.0,"7,574.17",
LOTUS BISCUITS,,88.0,"5,542.94",
OREO,,183.0,"11,413.81",
SPRINKLES,,45.5,"2,930.93",
OATS,,8.0,"520.12",
CHOCOLATE CHIPS,,207.0,"14,389.19",
MIXED NUTS,,90.0,"5,795.20",
GUMMY BEARS,,77.0,"4,948.35",
STRAWBERRY,,626.5,"43,039.64",
PINEAPPLE,,440.0,"28,836.64",
MANGO,,459.0,"31,627.03",
HONEY,,886.0,"60,801.80",
BLUEBERRIES,,448.5,"30,718.92",
Total by Group: TOPPINGS,,3889.0,"261,980.18",
Group: LUXURY TOPPINGS,,,,
PISTACHIO CRUNCH,,395.5,"40,269.97",
CHOCOLATE QUELLA CRUNCH,,82.0,"8,233.63",
CHOCOLATE CRUNCH,,836.0,"84,125.52",
VARIEGATO WAFER,,24.0,"2,162.16",
CHOCOLATE QUELLA,,264.0,"26,538.74",
QUELLA PISTACCIO,,1053.0,"105,339.94",
CRUMBOLE PISTACHIO,,183.0,"18,484.98",
ARABESCHI COCCO SNAK,,80.0,"7,821.62",
CRUMBLE LEMON,,12.0,"1,225.23",
19-Jan-26,Years:2025 Months:0,,Page 197 of, 359
Description,Barcode,Qty,Total Amount,
NUTELLA,,143.0,"12,882.88",
Total by Group: LUXURY TOPPINGS,,3072.5,"307,084.68",
Group: FROZEN YOGHURT,,,,
ORIGINAL YOGHURT SMALL,,60.4,"17,978.38",
ORIGINAL YOGHURT MEDIUM,,13.5,"4,486.49",
ORIGINAL YOGHURT X-LARGE,,13.0,"5,855.86",
ORIGINAL YOGHURT COMBO SMALL,,8282.1,"2,802,924.17",
ORIGINAL YOGHURT COMBO MEDIUM,,2012.0,"790,562.16",
ORIGINAL YOGHURT COMBO X-LARGE,,158.5,"82,414.56",
CHOCOLATE YOGHURT SMALL,,42.6,"12,688.29",
CHOCOLATE YOGHURT MEDIUM,,7.0,"2,300.15",
CHOCOLATE YOGHURT X-LARGE,,2.0,"883.78",
CHOCOLATE YOGHURT COMBO SMALL,,5554.3,"1,870,198.65",
CHOCOLATE YOGHURT COMBO MEDIUM,,1348.5,"528,173.72",
CHOCOLATE YOGHURT COMBO X-LARGE,,72.0,"37,255.56",
OREO CREAM YOGHURT SMALL,,1.0,"300.00",
OREO CREAM YOGHURT COMBO SMALL,,167.0,"53,900.00",
OREO CREAM YOGHURT COMBO MEDIUM,,40.0,"15,616.67",
OREO CREAM YOGHURT COMBO X-LARGE,,5.0,"2,600.00",
MANGO YOGHURT SMALL,,48.5,"14,406.46",
MANGO YOGHURT COMBO SMALL,,6871.55,"2,313,894.55",
MANGO YOGHURT MEDIUM,,12.5,"4,151.65",
MANGO YOGHURT COMBO MEDIUM,,1963.5,"769,558.56",
MANGO YOGHURT X-LARGE,,3.0,"1,351.35",
MANGO YOGHURT COMBO X-LARGE,,118.0,"61,386.04",
PISTACHIO YOGHURT SMALL,,5.0,"1,993.54",
PISTACHIO YOGHURT COMBO SMALL,,537.1,"224,044.59",
PISTACHIO YOGHURT COMBO MEDIUM,,146.5,"72,503.75",
PISTACHIO YOGHURT COMBO X-LARGE,,7.0,"4,350.00",
LOTUS YOGHURT SMALL,,4.5,"1,350.75",
LOTUS YOGHURT COMBO SMALL,,649.5,"204,304.05",
LOTUS YOGHURT COMBO MEDIUM,,167.5,"64,131.08",
LOTUS YOGHURT COMBO X-LARGE,,10.0,"5,032.43",
POMEGRANATE YOGHURT SMALL,,11.5,"3,401.50",
POMEGRANATE YOGHURT COMBO SMALL,,2168.5,"716,109.46",
POMEGRANATE YOGHURT COMBO MEDIUM,,523.0,"204,165.02",
POMEGRANATE YOGHURT MEDIUM,,3.5,"1,128.83",
19-Jan-26,Years:2025 Months:0,,Page 198 of, 359
Description,Barcode,Qty,Total Amount,
POMEGRANATE YOGHURT COMBO X-LARGE,,29.5,"15,357.81",
TASTING CUP MANGO,,689.0,0.00,
TASTING CUP CHOCOLATE,,713.0,0.00,
TASTING CUP OREO,,66.0,0.00,
TASTING CUP POMEGRANATE,,536.0,0.00,
TASTING CUP SPECULOSE LOTUS,,132.0,0.00,
TASTING CUP ORIGINAL YOUGHURT,,644.0,0.00,
BLUEBERRY YOGHURT SMALL,,22.5,"6,752.70",
BLUEBERRY YOGHURT COMBO SMALL,,4619.6,"1,574,285.44",
BLUEBERRY YOGHURT MEDIUM,,4.5,"1,492.49",
BLUEBERRY YOGHURT COMBO MEDIUM,,1327.6,"523,615.62",
BLUEBERRY YOGHURT X-LARGE,,2.0,"900.90",
BLUEBERRY YOGHURT COMBO X-LARGE,,81.5,"42,279.88",
TASTING CUP BLUEBERRY,,689.0,0.00,
TASTING CUP PISTACHIO,,300.0,0.00,
