Stories,,,,,,,,,
Theoretical Profit By Item,,,,,,,,,
22-Jan-26,,,Years:2025 Month:0,,,,Page 1 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
Stories - Bir Hasan,,,,,,,,,
TAKE AWAY,,,,,,,,,
BEVERAGES,,,,,,,,,
COLD BAR SECTION,,,,,,,,,
LATTE SMALL,"4,310.00","840,155.32",,"150,162.38",17.87,"689,992.94",,82.13,
LEMONGRASS&ORANGE TEA MEDIUM,83.00,"13,453.45",,"3,074.17",22.85,"10,379.28",,77.15,
MATCHA LATTE LARGE,41.00,"10,887.69",,"3,915.97",35.97,"6,971.72",,64.03,
MATCHA LATTE MEDIUM,291.00,"65,833.60",,"23,113.91",35.11,"42,719.69",,64.89,
MATCHA LATTE SMALL,230.00,"43,520.54",,"14,435.83",33.17,"29,084.72",,66.83,
MEDITERRANEAN CARAMEL TEA MEDIUM,48.00,"7,903.90",,"1,777.83",22.49,"6,126.07",,77.51,
MOCHA  LARGE,51.00,"15,140.24",,"4,862.19",32.11,"10,278.05",,67.89,
MOCHA MEDIUM,880.00,"227,955.80",,"65,785.63",28.86,"162,170.16",,71.14,
MOCHA SMALL,656.00,"139,978.74",,"35,157.05",25.12,"104,821.69",,74.88,
ORGANIC GREEN TEA MEDIUM,580.00,"91,250.75",,"21,482.16",23.54,"69,768.59",,76.46,
22-Jan-26,,,Years:2025 Month:0,,,,Page 232 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
SALTED CARAMEL LATTE LARGE,12.00,"3,936.94",,"1,168.50",29.68,"2,768.44",,70.32,
SALTED CARAMEL LATTE MEDIUM,172.00,"45,479.88",,"12,884.28",28.33,"32,595.60",,71.67,
SALTED CARAMEL LATTE SMALL,156.00,"35,451.95",,"8,090.13",22.82,"27,361.83",,77.18,
SIGNATURE HOT CHOCOLATE LARGE,39.00,"11,631.53",,"3,958.26",34.03,"7,673.27",,65.97,
SIGNATURE HOT CHOCOLATE MEDIUM,741.00,"196,893.69",,"62,892.09",31.94,"134,001.61",,68.06,
SIGNATURE HOT CHOCOLATE SMALL,746.00,"169,931.23",,"50,483.93",29.71,"119,447.30",,70.29,
SINGLE ESPRESSO MACC,38.00,"5,803.90",,"703.31",12.12,"5,100.59",,87.88,
SINGLE LONGO,152.00,"26,739.70",,"2,845.53",10.64,"23,894.17",,89.36,
SOUTHERN MINT HERBAL TEA MEDIUM,316.00,"49,322.82",,"11,823.45",23.97,"37,499.38",,76.03,
SPANISH LATTE MEDIUM,577.00,"169,664.80",,"41,296.60",24.34,"128,368.20",,75.66,
SPANISH LATTE SMALL,776.00,"134,319.22",,"39,266.73",29.23,"95,052.49",,70.77,
STEAMED MILK LARGE,3.00,"596.40",,"130.40",21.86,"465.99",,78.14,
STEAMED MILK MEDIUM,19.00,"3,171.17",,"697.17",21.98,"2,474.00",,78.02,
STEAMED MILK SMALL,30.00,"3,986.79",,"880.09",22.08,"3,106.70",,77.92,
SWEET GINGER PEACH BLACK TEA MEDIUM,153.00,"20,908.41",,"5,666.85",27.10,"15,241.56",,72.90,
TOFFEE NUT LATTE LARGE,13.00,"4,306.31",,"1,329.69",30.88,"2,976.62",,69.12,
TOFFEE NUT LATTE MEDIUM,191.00,"51,154.35",,"15,597.21",30.49,"35,557.15",,69.51,
TOFFEE NUT LATTE SMALL,124.00,"29,110.21",,"7,496.46",25.75,"21,613.75",,74.25,
TRIPLE ESPRESSO,31.00,"1,537.30",,"1,150.19",74.82,"387.11",,25.18,
WHITE MOCHA LARGE,50.00,"14,834.53",,"4,207.25",28.36,"10,627.29",,71.64,
WHITE MOCHA MEDIUM,690.00,"178,296.10",,"45,789.95",25.68,"132,506.15",,74.32,
WHITE MOCHA SMALL,739.00,"141,556.13",,"35,469.75",25.06,"106,086.37",,74.94,
YIRGACHEFFE BEANS 250G,3.00,"2,000.00",,"895.00",44.75,"1,105.00",,55.25,
Total By Division:,"39,730.00","801,071.56",,"1,815,221.72",22.66,"6,195,493.93",,77.34,
POP UP BEVERAGE,,,,,,,,,
AMERICANO COMBO,1.00,0.00,,"34.89",0.00,"-34.89",,100.00,
CARAMEL MACHIATO COMBO,3.00,0.00,,"131.21",0.00,"-131.21",,100.00,
LATTE COMBO,3.00,0.00,,"104.52",0.00,"-104.52",,100.00,
MOCHA COMBO,5.00,0.00,,"267.97",0.00,"-267.97",,100.00,
WHITE MOCHA COMBO,10.00,0.00,,"479.97",0.00,"-479.97",,100.00,
Total By Division:,22.00,0.00,,"1,018.55",0.00,"-1,018.55",,100.00,
Total By Category:,"155,439.5","2,074,227.76",,"4,717,079.19",22.74,"16,025,198.45",,77.26,
FOOD,,,,,,,,,
CINNAMON ROLLS,,,,,,,,,
CHOCOLATE ROLL LARGE,"1,371.00","408,153.15",,"80,461.34",19.71,"327,691.82",,80.29,
22-Jan-26,,,Years:2025 Month:0,,,,Page 233 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CLASSIC CINNAMON ROLL LARGE,"3,909.00","1,192,249.25",,"196,536.57",16.48,"995,712.68",,83.52,
EXTRA CREAM CHEESE FROSTING MIX,17.00,"556.76",,"167.76",30.13,"389.00",,69.87,
LOTUS ROLL,14.00,"5,133.33",,"854.71",16.65,"4,278.62",,83.35,
RED CINNAMON ROLL,130.00,"42,969.97",,"7,195.45",16.75,"35,774.52",,83.25,
Total By Division:,"5,441.00","1,649,062.47",,"285,215.83",17.30,"1,363,846.64",,82.70,
COFFEE PASTRY,,,,,,,,,
APRICOT SABLE,453.00,"107,330.03",,"40,543.50",37.77,"66,786.53",,62.23,
BLUEBERRY CHEESE CAKE,276.00,"100,558.56",,"68,012.84",67.64,"32,545.72",,32.36,
BLUEBERRY MUFFIN,599.00,"119,255.86",,"26,469.54",22.20,"92,786.32",,77.80,
BROWNIES CAKE,326.00,"51,954.96",,"21,396.47",41.18,"30,558.49",,58.82,
CARROT CAKE,234.00,"65,621.62",,"23,176.92",35.32,"42,444.70",,64.68,
CHOCOLATE SABLE,831.00,"197,090.99",,"99,166.00",50.31,"97,924.99",,49.69,
DOUBLE CHOCOLATE MUFFIN,"1,009.00","200,715.32",,"47,381.69",23.61,"153,333.63",,76.39,
FRAMBOISE CHEESE CAKE,212.00,"75,801.80",,"51,419.54",67.83,"24,382.26",,32.17,
LAZY CAKE,"1,280.00","407,748.65",,"190,933.33",46.83,"216,815.32",,53.17,
LOTUS CHEESE CAKE,210.00,"76,219.22",,"50,636.08",66.43,"25,583.14",,33.57,
ORANGE CAKE,486.00,"137,654.05",,"29,614.21",21.51,"108,039.85",,78.49,
RED VELVET CAKE,255.00,"76,555.26",,"38,037.50",49.69,"38,517.76",,50.31,
RED VELVET MUFFIN_,90.00,"17,917.12",,"3,518.20",19.64,"14,398.92",,80.36,
VANILLA MUFFIN,538.00,"103,299.10",,"14,179.63",13.73,"89,119.46",,86.27,
Total By Division:,"6,799.00","1,737,722.53",,"704,485.45",40.54,"1,033,237.08",,59.46,
COOKIES,,,,,,,,,
GINGERBREAD COOKIES,1.00,"300.30",,"99.34",33.08,"200.96",,66.92,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,467.00,"148,993.99",,"41,796.50",28.05,"107,197.49",,71.95,
NY STYLE COOKIE - DOUBLE CHOCOLATE,184.00,"56,939.94",,"16,468.00",28.92,"40,471.94",,71.08,
Total By Division:,652.00,"206,234.23",,"58,363.85",28.30,"147,870.39",,71.70,
CROISSANT,,,,,,,,,
ALMOND CROISSANT,3.00,"600.00",,"286.40",47.73,"313.60",,52.27,
CHEESE CROISSANT,"1,527.00","314,732.13",,"127,555.40",40.53,"187,176.73",,59.47,
CHOCOLATE CROISSANT,"1,038.00","214,277.48",,"86,707.60",40.47,"127,569.88",,59.53,
OLIVE CROISSANT,1.00,"200.00",,"77.57",38.78,"122.43",,61.22,
PLAIN CROISSANT,271.00,"51,900.90",,"19,743.16",38.04,"32,157.74",,61.96,
THYME CROISSANT,694.00,"130,396.40",,"53,831.27",41.28,"76,565.13",,58.72,
Total By Division:,"3,534.00","712,106.91",,"288,201.40",40.47,"423,905.52",,59.53,
FRENCH PASTRY,,,,,,,,,
22-Jan-26,,,Years:2025 Month:0,,,,Page 234 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CHOCOLATE SALTED CAKE,233.00,"74,783.18",,"33,365.60",44.62,"41,417.58",,55.38,
CHRISTMAS ORIGINAL ECLAIR,213.00,"57,180.18",,"40,668.80",71.12,"16,511.38",,28.88,
CHRISTMAS PISTACHIO ECLAIR,25.00,"9,009.01",,"4,773.33",52.98,"4,235.68",,47.02,
ECLAIR CARAMEL,274.00,"65,521.62",,"35,967.07",54.89,"29,554.56",,45.11,
ECLAIR CHOCOLAT,676.00,"168,592.79",,"88,736.27",52.63,"79,856.53",,47.37,
ECLAIR COFFEE,16.00,"4,324.32",,"2,100.27",48.57,"2,224.06",,51.43,
ECLAIR ORIGINAL,626.00,"156,113.51",,"82,172.93",52.64,"73,940.58",,47.36,
FONDANT AU CHOCOLAT,457.00,"158,495.50",,"95,436.83",60.21,"63,058.66",,39.79,
MACARONS,410.00,"109,913.51",,"60,118.64",54.70,"49,794.87",,45.30,
TARTE AU CHOCOLAT,176.00,"41,620.72",,"24,153.07",58.03,"17,467.65",,41.97,
Total By Division:,"3,106.00","845,554.36",,"467,492.81",55.29,"378,061.55",,44.71,
FROZEN YOGHURT,,,,,,,,,
ARABESCHI COCCO SNAK,80.00,"7,821.62",,"3,652.24",46.69,"4,169.38",,53.31,
BLUEBERRIES,448.50,"30,718.92",,"13,380.25",43.56,"17,338.67",,56.44,
BLUEBERRIES COMBO,"21,334.00",0.00,,"636,464.33",0.00,"-636,464.33",,100.00,
BLUEBERRY YOGHURT COMBO MEDIUM,"1,327.60","523,615.62",,"112,673.92",21.52,"410,941.70",,78.48,
BLUEBERRY YOGHURT COMBO SMALL,"4,619.60","1,574,285.44",,"298,391.68",18.95,"1,275,893.76",,81.05,
BLUEBERRY YOGHURT COMBO X-LARGE,81.50,"42,279.88",,"11,202.98",26.50,"31,076.90",,73.50,
BLUEBERRY YOGHURT MEDIUM,4.50,"1,492.49",,"381.92",25.59,"1,110.58",,74.41,
BLUEBERRY YOGHURT SMALL,22.50,"6,752.70",,"1,453.33",21.52,"5,299.37",,78.48,
BLUEBERRY YOGHURT X-LARGE,2.00,"900.90",,"274.92",30.52,"625.98",,69.48,
BROWNIES,115.00,"7,574.17",,"2,124.37",28.05,"5,449.80",,71.95,
BROWNIES COMBO,"3,684.00",0.00,,"68,053.80",0.00,"-68,053.80",,100.00,
CHOCOLATE CHIPS,207.00,"14,389.19",,"1,846.47",12.83,"12,542.71",,87.17,
CHOCOLATE CHIPS COMBO,"5,976.00",0.00,,"53,306.92",0.00,"-53,306.92",,100.00,
CHOCOLATE CRUNCH,836.00,"84,125.52",,"39,723.68",47.22,"44,401.85",,52.78,
CHOCOLATE QUELLA,264.00,"26,538.74",,"8,720.50",32.86,"17,818.23",,67.14,
CHOCOLATE QUELLA CRUNCH,82.00,"8,233.63",,"4,785.62",58.12,"3,448.02",,41.88,
CHOCOLATE YOGHURT COMBO MEDIUM,"1,348.50","528,173.72",,"101,505.75",19.22,"426,667.98",,80.78,
CHOCOLATE YOGHURT COMBO SMALL,"5,554.30","1,870,198.65",,"318,786.60",17.05,"1,551,412.05",,82.95,
CHOCOLATE YOGHURT COMBO X-LARGE,72.00,"37,255.56",,"8,791.51",23.60,"28,464.05",,76.40,
CHOCOLATE YOGHURT MEDIUM,7.00,"2,300.15",,"526.91",22.91,"1,773.24",,77.09,
CHOCOLATE YOGHURT SMALL,42.60,"12,688.29",,"2,445.01",19.27,"10,243.28",,80.73,
CHOCOLATE YOGHURT X-LARGE,2.00,"883.78",,"244.21",27.63,"639.58",,72.37,
CRUMBLE LEMON,12.00,"1,225.23",,"414.86",33.86,"810.36",,66.14,
22-Jan-26,,,Years:2025 Month:0,,,,Page 235 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CRUMBOLE PISTACHIO,183.00,"18,484.98",,"10,302.08",55.73,"8,182.91",,44.27,
GRANOLLA,57.00,"3,681.08",,"304.63",8.28,"3,376.45",,91.72,
GRANOLLA COMBO,"4,644.00",0.00,,"24,819.53",0.00,"-24,819.53",,100.00,
GUMMY BEARS,77.00,"4,948.35",,"568.55",11.49,"4,379.80",,88.51,
GUMMY BEARS COMBO,"5,373.00",0.00,,"39,672.89",0.00,"-39,672.89",,100.00,
HONEY,886.00,"60,801.80",,"7,960.80",13.09,"52,841.01",,86.91,
HONEY COMBO,291.00,0.00,,"2,614.66",0.00,"-2,614.66",,100.00,
LOTUS BISCUIT COMBO,"4,861.00",0.00,,"53,014.20",0.00,"-53,014.20",,100.00,
LOTUS BISCUITS,88.00,"5,542.94",,"959.73",17.31,"4,583.21",,82.69,
LOTUS SPREAD YOGHURT COMBO MEDIUM,190.00,"74,174.17",,"13,212.10",17.81,"60,962.08",,82.19,
LOTUS SPREAD YOGHURT COMBO SMALL,477.70,"168,212.01",,"25,362.42",15.08,"142,849.60",,84.92,
LOTUS SPREAD YOGHURT COMBO X-LARGE,14.00,"7,147.15",,"1,580.98",22.12,"5,566.17",,77.88,
LOTUS SPREAD YOGHURT MEDIUM,0.50,"165.17",,"34.77",21.05,"130.40",,78.95,
LOTUS SPREAD YOGHURT SMALL,1.00,"300.30",,"53.09",17.68,"247.21",,82.32,
LOTUS YOGHURT COMBO MEDIUM,167.50,"64,131.08",,"21,347.73",33.29,"42,783.35",,66.71,
LOTUS YOGHURT COMBO SMALL,649.50,"204,304.05",,"62,694.02",30.69,"141,610.03",,69.31,
LOTUS YOGHURT COMBO X-LARGE,10.00,"5,032.43",,"2,055.86",40.85,"2,976.57",,59.15,
LOTUS YOGHURT SMALL,4.50,"1,350.75",,"434.37",32.16,"916.38",,67.84,
MANGO,459.00,"31,627.03",,"5,636.73",17.82,"25,990.30",,82.18,
MANGO COMBO,"18,105.00",0.00,,"222,337.73",0.00,"-222,337.73",,100.00,
MANGO YOGHURT COMBO MEDIUM,"1,963.50","769,558.56",,"167,832.28",21.81,"601,726.28",,78.19,
MANGO YOGHURT COMBO SMALL,"6,871.55","2,313,894.55",,"446,972.41",19.32,"1,866,922.15",,80.68,
MANGO YOGHURT COMBO X-LARGE,118.00,"61,386.04",,"16,334.63",26.61,"45,051.41",,73.39,
MANGO YOGHURT MEDIUM,12.50,"4,151.65",,"1,068.45",25.74,"3,083.20",,74.26,
MANGO YOGHURT SMALL,48.50,"14,406.46",,"3,154.77",21.90,"11,251.69",,78.10,
MANGO YOGHURT X-LARGE,3.00,"1,351.35",,"415.29",30.73,"936.06",,69.27,
MARSHMALLOW,113.00,"7,189.79",,"674.23",9.38,"6,515.56",,90.62,
MARSHMALLOW COMBO,"6,202.00",0.00,,"37,005.27",0.00,"-37,005.27",,100.00,
MIXED NUTS,90.00,"5,795.20",,"1,385.46",23.91,"4,409.74",,76.09,
MIXED NUTS COMBO,"3,531.00",0.00,,"54,356.21",0.00,"-54,356.21",,100.00,
NUTELLA,143.00,"12,882.88",,"3,344.43",25.96,"9,538.46",,74.04,
OATS,8.00,"520.12",,"18.38",3.53,"501.74",,96.47,
OATS COMBO,403.00,0.00,,"925.76",0.00,"-925.76",,100.00,
OREO,183.00,"11,413.81",,"1,502.72",13.17,"9,911.09",,86.83,
22-Jan-26,,,Years:2025 Month:0,,,,Page 236 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
OREO COMBO,"5,015.00",0.00,,"41,181.16",0.00,"-41,181.16",,100.00,
OREO CREAM YOGHURT COMBO MEDIUM,40.00,"15,616.67",,"4,008.75",25.67,"11,607.92",,74.33,
OREO CREAM YOGHURT COMBO SMALL,167.00,"53,900.00",,"12,709.33",23.58,"41,190.67",,76.42,
OREO CREAM YOGHURT COMBO X-LARGE,5.00,"2,600.00",,"810.09",31.16,"1,789.91",,68.84,
OREO CREAM YOGHURT SMALL,1.00,"300.00",,"76.10",25.37,"223.90",,74.63,
ORIGINAL YOGHURT COMBO MEDIUM,"2,012.00","790,562.16",,"202,993.00",25.68,"587,569.16",,74.32,
ORIGINAL YOGHURT COMBO SMALL,"8,282.10","2,802,924.17",,"634,476.07",22.64,"2,168,448.11",,77.36,
ORIGINAL YOGHURT COMBO X-LARGE,158.50,"82,414.56",,"25,850.27",31.37,"56,564.30",,68.63,
ORIGINAL YOGHURT MEDIUM,13.50,"4,486.49",,"1,362.03",30.36,"3,124.46",,69.64,
ORIGINAL YOGHURT SMALL,60.40,"17,978.38",,"4,627.13",25.74,"13,351.25",,74.26,
ORIGINAL YOGHURT X-LARGE,13.00,"5,855.86",,"2,120.21",36.21,"3,735.64",,63.79,
PINEAPPLE,440.00,"28,836.64",,"8,062.45",27.96,"20,774.18",,72.04,
PINEAPPLE COMBO,"10,936.00",0.00,,"200,388.58",0.00,"-200,388.58",,100.00,
PISTACHIO CRUNCH,395.50,"40,269.97",,"29,884.91",74.21,"10,385.06",,25.79,
PISTACHIO YOGHURT COMBO MEDIUM,146.50,"72,503.75",,"47,645.50",65.71,"24,858.25",,34.29,
PISTACHIO YOGHURT COMBO SMALL,537.10,"224,044.59",,"131,513.60",58.70,"92,530.99",,41.30,
PISTACHIO YOGHURT COMBO X-LARGE,7.00,"4,350.00",,"3,654.19",84.00,"695.81",,16.00,
PISTACHIO YOGHURT SMALL,5.00,"1,993.54",,"1,224.29",61.41,"769.25",,38.59,
POMEGRANATE YOGHURT COMBO MEDIUM,523.00,"204,165.02",,"46,809.82",22.93,"157,355.20",,77.07,
POMEGRANATE YOGHURT COMBO SMALL,"2,168.50","716,109.46",,"147,602.50",20.61,"568,506.96",,79.39,
POMEGRANATE YOGHURT COMBO X-LARGE,29.50,"15,357.81",,"4,273.70",27.83,"11,084.10",,72.17,
POMEGRANATE YOGHURT MEDIUM,3.50,"1,128.83",,"313.26",27.75,"815.57",,72.25,
POMEGRANATE YOGHURT SMALL,11.50,"3,401.50",,"782.77",23.01,"2,618.74",,76.99,
QUELLA PISTACCIO,"1,053.00","105,339.94",,"77,411.61",73.49,"27,928.33",,26.51,
SPRINKLES,45.50,"2,930.93",,"171.03",5.84,"2,759.90",,94.16,
SPRINKLES COMBO,"2,783.00",0.00,,"10,461.30",0.00,"-10,461.30",,100.00,
STRAWBERRY,626.50,"43,039.64",,"9,092.18",21.13,"33,947.46",,78.87,
STRAWBERRY COMBO,"27,910.00",0.00,,"405,048.38",0.00,"-405,048.38",,100.00,
TASTING CUP BLUEBERRY,689.00,0.00,,"6,607.45",0.00,"-6,607.45",,100.00,
TASTING CUP CHOCOLATE,713.00,0.00,,"6,153.32",0.00,"-6,153.32",,100.00,
TASTING CUP LOTUS SPREAD,316.00,0.00,,"2,121.66",0.00,"-2,121.66",,100.00,
TASTING CUP MANGO,689.00,0.00,,"6,649.19",0.00,"-6,649.19",,100.00,
TASTING CUP OREO,66.00,0.00,,"734.23",0.00,"-734.23",,100.00,
TASTING CUP ORIGINAL ,644.00,0.00,,"6,343.07",0.00,"-6,343.07",,100.00,
22-Jan-26,,,Years:2025 Month:0,,,,Page 237 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
YOUGHURT,,,,,,,,,
TASTING CUP PISTACHIO,300.00,0.00,,"10,087.62",0.00,"-10,087.62",,100.00,
TASTING CUP POMEGRANATE,536.00,0.00,,"3,941.39",0.00,"-3,941.39",,100.00,
TASTING CUP SPECULOSE LOTUS,132.00,0.00,,"1,827.91",0.00,"-1,827.91",,100.00,
VARIEGATO WAFER,24.00,"2,162.16",,"1,192.14",55.14,"970.02",,44.86,
WAFER ROLL,45.50,"2,970.57",,"323.33",10.88,"2,647.24",,89.12,
WAFER ROLL COMBO,"3,832.00",0.00,,"27,230.71",0.00,"-27,230.71",,100.00,
Total By Division:,"173,726.4","1,387,915.06",,"5,046,875.17",36.36,"8,832,275.40",,63.64,
GRAB&GO FOOD,,,,,,,,,
ASIAN SALAD (GRAB&GO),8.00,"3,363.36",,"1,037.97",30.86,"2,325.39",,69.14,
BEETROOT CUP,18.00,"3,783.78",,"1,363.98",36.05,"2,419.80",,63.95,
BOUMALI CUP,120.00,"23,781.98",,"14,176.80",59.61,"9,605.18",,40.39,
CAESER SALAD (GRAB&GO),6.00,"2,522.52",,"604.87",23.98,"1,917.65",,76.02,
CHICKEN CAESER SALAD (GRAB&GO),26.00,"12,024.02",,"5,513.14",45.85,"6,510.88",,54.15,
CHICKEN VERDE SALAD,5.00,"2,312.31",,"1,014.52",43.87,"1,297.80",,56.13,
CHOCOLATE SP/MO,59.00,"12,402.40",,"4,470.82",36.05,"7,931.58",,63.95,
FREEZE DROPS STRAWBERRY,681.00,"135,790.99",,"92,643.24",68.22,"43,147.75",,31.78,
HONEY PEANUT ST BITES,105.00,"17,027.03",,"5,638.50",33.12,"11,388.53",,66.88,
MAK BAR CHOCOLATE CRUNCH,5.00,"1,171.17",,"343.54",29.33,"827.64",,70.67,
MAK BAR PRO COOKIES CREAM,4.00,"1,129.13",,"334.95",29.66,"794.18",,70.34,
MAK BAR PRO VANILLE,5.00,"1,411.41",,"418.68",29.66,"992.73",,70.34,
MAK BAR WHITE ALMOND CRUNCH,9.00,"2,108.11",,"618.36",29.33,"1,489.74",,70.67,
MATCHA CUP,16.00,"3,363.36",,"1,212.43",36.05,"2,150.94",,63.95,
MEDIUM CHIPS,544.00,"34,304.50",,"5,972.39",17.41,"28,332.11",,82.59,
MEXICAN FEISTA SALAD,9.00,"4,324.32",,"2,387.75",55.22,"1,936.57",,44.78,
PASTA PESTO SALAD,6.00,"2,882.88",,"1,099.93",38.15,"1,782.95",,61.85,
PINEAPPLE CUP,436.00,"157,662.76",,"107,180.43",67.98,"50,482.34",,32.02,
QUINOA SALAD (GRAB&GO),25.00,"11,561.56",,"4,805.93",41.57,"6,755.63",,58.43,
SPECIALITY COFFEE ST BITES,86.00,"13,945.95",,"4,618.20",33.12,"9,327.75",,66.88,
TIRAMISU CUP,265.00,"99,474.47",,"43,482.08",43.71,"55,992.39",,56.29,
TUNA PASTA SALAD (GRAB&GO),50.00,"23,123.12",,"9,513.88",41.14,"13,609.24",,58.86,
VANILLA  ASH,36.00,"7,567.57",,"2,727.96",36.05,"4,839.61",,63.95,
Total By Division:,"2,524.00","577,038.74",,"311,180.36",53.93,"265,858.38",,46.07,
OFFER,,,,,,,,,
CHOCOLATE ROLL+DRINK,7.00,"2,732.73",,"410.82",15.03,"2,321.92",,84.97,
22-Jan-26,,,Years:2025 Month:0,,,,Page 238 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
CINNAMON ROLL+DRINK,12.00,"4,684.68",,"603.34",12.88,"4,081.35",,87.12,
LABNEH SUB+DRINK,1.00,"330.33",,"77.32",23.41,"253.01",,76.59,
PESTO HALLOUMI SUB+DRINK,1.00,"390.39",,"114.46",29.32,"275.93",,70.68,
TURKEY & CHEESE SUB+DRINK,1.00,"480.48",,"100.33",20.88,"380.15",,79.12,
Total By Division:,22.00,"8,618.62",,"1,306.25",15.16,"7,312.36",,84.84,
SALADS BAR,,,,,,,,,
SALAD BAR 1 VISIT,619.00,"472,526.13",,0.00,0.00,"472,526.13",,100.00,
Total By Division:,619.00,"472,526.13",,0.00,0.00,"472,526.13",,100.00,
SANDWICHES,,,,,,,,,
BROWN CHICKEN CAESAR SANDWICH,398.00,"189,585.59",,"73,814.22",38.93,"115,771.36",,61.07,
BROWN CHICKEN TERIAKI SUB,64.00,"23,459.46",,"10,895.39",46.44,"12,564.07",,53.56,
BROWN LABNEH SUB,183.00,"51,748.65",,"17,468.24",33.76,"34,280.41",,66.24,
BROWN PESTO HALLOUMI SUB,610.00,"198,075.08",,"80,885.38",40.84,"117,189.70",,59.16,
BROWN PULLED BEEF CHIMICHURRI SANDWICH,33.00,"14,864.86",,"5,601.15",37.68,"9,263.71",,62.32,
BROWN TUNA SUB,306.00,"115,542.34",,"37,624.21",32.56,"77,918.13",,67.44,
BROWN TURKEY & CHEESE SUB,"1,021.00","399,135.14",,"120,951.92",30.30,"278,183.22",,69.70,
BROWN VEGGIE SUB,12.00,"4,541.74",,"939.43",20.68,"3,602.32",,79.32,
CHICKEN CAESAR SANDWICH,323.00,"144,628.83",,"54,045.72",37.37,"90,583.11",,62.63,
CHICKEN TERIAKI SUB,66.00,"22,310.51",,"10,038.72",45.00,"12,271.79",,55.00,
LABNEH SUB,717.00,"46,613.81",,"55,435.72",118.93,"-8,821.90",,-18.93,
PESTO HALLOUMI SUB,275.00,"77,981.08",,"31,476.59",40.36,"46,504.50",,59.64,
PULLED BEEF CHIMICHURRI SANDWICH,8.00,"3,363.36",,"1,212.75",36.06,"2,150.62",,63.94,
TUNA SUB,211.00,"73,660.36",,"22,116.23",30.02,"51,544.13",,69.98,
TURKEY & CHEESE SUB,688.00,"247,772.67",,"69,023.94",27.86,"178,748.73",,72.14,
VEGGIE SUB,"1,812.00","4,363.06",,"108,986.06","2,497.93","-104,623.00",,"-2,397.93",
Total By Division:,"6,727.00","1,617,646.55",,"700,515.66",43.30,"917,130.89",,56.70,
SUBS,,,,,,,,,
ADD CHEDDAR CHEESE,30.00,"1,920.72",,"107.40",5.59,"1,813.32",,94.41,
ADD CHICKEN,104.00,"14,402.40",,"9,284.68",64.47,"5,117.72",,35.53,
ADD HALLOUM CHEESE,60.00,"5,563.96",,"3,379.46",60.74,"2,184.50",,39.26,
ADD PULLED BEEF,16.00,"2,402.40",,"1,596.00",66.43,"806.40",,33.57,
ADD SMOKED TURKEY,138.60,"14,027.33",,"5,504.44",39.24,"8,522.89",,60.76,
ADD TUNA,40.00,"5,549.55",,"1,911.41",34.44,"3,638.14",,65.56,
Total By Division:,388.60,"43,866.37",,"21,783.40",49.66,"22,082.97",,50.34,
Total By Category:,"203,539.0","2,174,952.75",,"7,885,420.17",36.26,"13,864,107.30",,63.74,
22-Jan-26,,,Years:2025 Month:0,,,,Page 239 of,, 396
Product Desc,Qty,Total Price,,Total Cost,Total Cost %,Total Profit,,Total Profit %,
Total By Department:,"358,978.5","4,249,180.51",,"12,602,499.36",29.66,"29,889,305.74",,70.34,
Total By Branch:,"358,978.5","4,249,180.51",,"12,602,499.36",29.66,"29,889,305.74",,70.34,
Stories Batroun,,,,,,,,,
TABLE,,,,,,,,,
BEVERAGES,,,,,,,,,
COLD BAR SECTION,,,,,,,,,
1 SHOT DECAFE,"1,320.00",0.00,,"12,601.60",0.00,"-12,601.60",,100.00,
2 SHOT DECAFE,"1,554.00",0.00,,"29,671.04",0.00,"-29,671.04",,100.00,
3 SHOT DECAFE,321.00,0.00,,"9,193.44",0.00,"-9,193.44",,100.00,
ADD BANANA SAUCE LARGE,1.00,"66.67",,"34.99",52.49,"31.67",,47.51,
ADD BANANA SAUCE MEDIUM,12.00,"400.00",,"209.96",52.49,"190.04",,47.51,
ADD BANANA SAUCE SMALL,12.00,"400.00",,"209.96",52.49,"190.04",,47.51,
ADD CARAMEL DRIZZLE,118.00,"3,181.41",,"396.04",12.45,"2,785.37",,87.55,
ADD CARAMEL LARGE,349.00,"11,012.07",,"2,999.60",27.24,"8,012.47",,72.76,
ADD CARAMEL MEDIUM,"2,033.50","64,026.13",,"15,888.74",24.82,"48,137.39",,75.18,
ADD CARAMEL SF LARGE,123.00,"3,901.53",,"1,614.58",41.38,"2,286.95",,58.62,
ADD CARAMEL SF MEDIUM,"1,092.00","34,720.21",,"10,750.74",30.96,"23,969.47",,69.04,
